sampleID,Lactobacillus_iners,Lactobacillus_crispatus,Gardnerella_vaginalis,Atopobium_vaginae,Prevotella_bivia,BVAB1,g_Lactobacillus,Sneathia_sanguinegens,Sneathia_amnii,g_Peptostreptococcus,g_Peptoniphilus,g_Aerococcus,Prevotella_timonensis,Lactobacillus_jensenii,g_Megasphaera,g_Dialister,g_Streptococcus,g_Gemella,g_Fastidiosipila,g_Anaerococcus,g_Parvimonas,g_Mobiluncus,d_NA,g_Sneathia,Lactobacillus_gasseri,d_Bacteria,g_Veillonella,Prevotella_amnii,g_Mycoplasma,g_Prevotella,g_DNF00809,p_Proteobacteria,g_Sutterella,f_Pasteurellaceae,o_Saccharimonadales,g_Finegoldia,g_Basfia,g_Porphyromonas,g_Staphylococcus,d_Eukaryota,Prevotella_disiens,g_Haemophilus,Prevotella_colorans,g_Catonella,g_Bifidobacterium,Prevotella_buccalis,Prevotella_melaninogenica,g_Mageibacillus,g_Actinomyces,g_Arcanobacterium,g_Fenollaria,g_Fusobacterium,g_Escherichia/Shigella,g_Streptobacillus,f_Muribaculaceae,Prevotella_corporis,g_Enterococcus,g_Moryella,g_Peptococcus,g_Ureaplasma,g_Neisseria,p_Actinobacteriota,o_Peptostreptococcales-Tissierellales,g_Roseburia,Lactobacillus_vaginalis,g_Howardella,Lactobacillus_coleohominis,g_Granulicatella,o_Lactobacillales,g_Atopobium,g_Trichomonas,g_Ezakiella,p_Firmicutes,f_Bifidobacteriaceae,f_Mitochondria,g_Bradyrhizobium,g_Corynebacterium,f_Lactobacillaceae,Lactobacillus_reuteri,f_Prevotellaceae,f_Veillonellaceae,c_Actinobacteria,Prevotella_nanceiensis,c_Bacteroidia,f_Lachnospiraceae,g_Murdochiella,f_Rikenellaceae,f_Aerococcaceae,g_Bulleidia,g_Trichococcus,g_Lawsonella,g_Lachnospiraceae_FE2018_group,c_Clostridia,g_Slackia,Atopobium_deltae,f_Atopobiaceae,g_Cutibacterium,f_Porphyromonadaceae,g_Campylobacter,Bacteroidales_bacterium,g_Coriobacteriaceae_UCG-002,g_Chlamydia,g_Rikenellaceae_RC9_gut_group,g_Solobacterium,c_Bacilli,g_Sphingomonas,Prevotella_bergensis,g_Alloprevotella,g_Novosphingobium,g_S5-A14a,Lactobacillus_salivarius,p_Bacteroidota,g_Firmicutes,Atopobium_minutum,f_Spirochaetaceae,g_Microbacterium,o_Veillonellales-Selenomonadales,Prevotella_denticola,Prevotella_veroralis,c_Gammaproteobacteria,g_Chryseobacterium,g_Brevundimonas,f_Erysipelotrichaceae,Lactobacillus_mucosae,g_Bacteroides,Prevotella_intermedia,g_Acidibacillus,Lactobacillus_kefiranofaciens,g_Anaeroglobus,f_Enterobacteriaceae,g_Varibaculum,o_Clostridiales,g_Family_XIII_UCG-001,g_Faecalibacterium,g_Methylobacterium-Methylorubrum,g_Bacteroidales,g_Afipia,g_Necropsobacter,Lactobacillus_agilis,g_Stenotrophomonas,g_Pseudocitrobacter,g_W5053,g_Halomonas,f_Sporolactobacillaceae,f_Hungateiclostridiaceae,g_Sarcina,o_Micrococcales,g_Olsenella,g_Gallicola,g_Pseudomonas,g_Massilia,g_Mannheimia,o_Chloroplast,f_Neisseriaceae,o_Bacteroidales,f_Fusobacteriaceae,Lactobacillus_antri,g_Streptomyces,f_Staphylococcaceae,c_Euglenida,p_Retaria,g_Reyranella,g_Kocuria,g_Acinetobacter,c_Alphaproteobacteria,g_Asinibacterium,f_Draconibacteriaceae,g_Planomicrobium,g_Isobaculum,f_Xanthobacteraceae,g_Cnuella,g_Succinivibrio,g_Propionimicrobium,g_Oceanivirga,f_Carnobacteriaceae,g_Bryobacter,c_Mammalia,g_Paeniclostridium,f_Beijerinckiaceae,g_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,c_Coriobacteriia,g_Nitrobacter,g_Bergeyella,g_Sulfurospirillum,g_Delftia,f_Leptotrichiaceae,g_Pluralibacter,g_Erysipelotrichaceae_UCG-003,g_Anaerostipes,g_Lachnospiraceae_NK3A20_group,f_Rhizobiaceae,g_Clostridium_sensu_stricto,g_Gaiella,g_Agathobacter,f_Streptococcaceae,g_Peptoanaerobacter,g_Pedobacter,Prevotellaceae_bacterium,g_28-4,Lactobacillus_paracasei_Lactobacillus_rhamnosus,g_Lysinibacillus,g_Friedmanniella,g_Bosea,g_Blautia,f_Anaerovoracaceae,o_Coriobacteriales,g_Pseudoglutamicibacter,g_Floricoccus,Prevotella_histicola,f_Micrococcaceae,g_Anaerosphaera,g_Paracoccus,f_Bacillaceae,g_Hephaestia,f_Caulobacteraceae,f_Actinomycetaceae,g_Devosia,g_Saccharibacillus,g_Treponema,f_Selenomonadaceae,f_Mycoplasmataceae,g_Dorea,g_UCG-005,g_Hymenobacter,g_Blvii28_wastewater-sludge_group,g_Succiniclasticum,g_Psychrobacillus,g_Ottowia,g_Stomatobaculum,g_Heliimonas,g_Oligella,f_Opitutaceae,f_Ruminococcaceae,g_Lachnospiraceae_UCG-003,g_Brevibacterium,o_Rhizobiales,g_Piscinibacter,g_Eisenbergiella,g_Nosocomiicoccus,g_Tersicoccus,Lactobacillus_fermentum,g_Facklamia,g_Atopostipes,g_Enhydrobacter,g_Atlantibacter,o_Enterobacterales,c_Thermoleophilia,f_Obscuribacteraceae,g_Chromohalobacter,g_Millisia,Prevotella_salivae,g_Pantoea,g_Alloiococcus,o_Bacillales,f_Oscillospiraceae,g_Holdemanella,g_Rhodococcus,g_Parabacteroides,g_Catenulispora,f_Planococcaceae,f_Peptostreptococcaceae,g_Oligotropha,g_Weeksella,g_S50_wastewater-sludge_group,o_Corynebacteriales,f_Peptostreptococcales-Tissierellales_fa,g_Draconibacterium,f_Sphingomonadaceae,f_Eggerthellaceae,g_Fournierella,g_Pseudoscardovia,f_JG30-KF-CM45,f_Corynebacteriaceae,g_Lactonifactor,f_UCG-010,g_Deinococcus,o_Burkholderiales,g_Desemzia,f_p-251-o5,o_Campylobacterales,f_Clostridiaceae,f_Chitinophagaceae,f_Pseudomonadaceae,g_Serratia,g_GTL1,o_Oscillospirales,f_Oxalobacteraceae,g_Parvibacter,g_Neo-b11
120085,15987,78,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120087,176,0,5458,0,5412,10,0,0,0,1817,345,0,382,0,22,171,37,0,101,195,0,0,0,0,0,0,6579,0,0,341,0,0,0,0,0,238,0,41,0,0,0,0,0,0,0,0,86,0,0,0,0,39,0,0,0,0,0,0,181,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120088,4722,0,3688,2393,1507,0,0,174,1480,18,239,1117,0,0,0,111,0,1707,0,52,756,0,0,773,0,2,46,0,375,0,44,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,76,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120089,30830,43,20186,13490,8633,0,0,1125,10110,101,1561,7401,0,0,0,683,0,12503,0,337,5217,87,0,4682,0,19,221,0,2753,0,290,0,0,0,0,34,0,572,9,0,0,26,0,0,0,0,0,0,0,70,30,8,0,0,0,0,48,0,0,28,164,43,0,0,0,9,0,0,458,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120090,7632,0,3158,330,0,12972,0,143,0,0,59,57,0,0,1236,83,0,88,77,0,144,0,0,0,0,0,0,125,0,83,17,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120091,12911,0,0,0,0,6,348,0,0,0,0,0,0,14977,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120092,291,13658,0,0,0,0,7578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120093,127,0,3525,94,0,10074,10,575,820,0,162,82,112,0,84,66,0,57,240,15,112,401,0,0,0,0,0,23,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120094,0,0,0,2036,738,0,0,0,0,0,0,3051,0,0,0,22,0,0,0,0,0,0,0,0,1172,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120096,1715,0,15752,5452,4044,0,0,0,0,304,597,10856,3941,0,0,442,0,0,0,117,0,160,0,0,0,0,88,0,0,0,135,0,33,0,0,78,71,32,0,0,419,0,325,0,0,0,0,0,87,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,34,0,0,0,68,0,0,0,0,0,0,0,0,12,0,56,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120098,156,0,54428,11616,0,1305,0,12049,5329,60,1863,622,2278,0,5542,3120,0,4010,3444,155,0,99,0,0,0,0,216,3101,268,2161,1242,0,0,0,0,79,0,0,0,0,0,0,168,0,0,0,0,549,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120003-1030,18562,0,0,7556,5575,0,137,0,0,87,437,1017,475,0,6,149,0,649,0,142,0,1182,151,0,0,271,5,0,189,601,0,14,0,18,0,1,0,0,0,827,0,99,40,0,0,0,0,0,5,0,0,0,0,0,39,0,0,0,0,23,0,237,0,0,0,0,0,0,644,307,0,0,220,0,0,0,0,125,0,2,186,0,0,30,0,0,0,276,0,0,0,0,95,0,0,5,0,0,0,0,199,0,0,0,325,0,0,0,0,0,0,0,165,0,0,0,0,0,0,14,0,0,0,0,0,0,25,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120013-1030,77,0,16310,1756,125,12630,0,238,545,0,0,172,4,0,0,78,0,172,0,0,0,754,16,394,0,117,0,0,36,25,411,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,348,0,0,10,374,0,0,0,0,0,0,4,215,0,5,903,0,0,81,0,0,0,0,117,0,0,0,0,0,0,0,3,0,0,0,72,0,0,0,0,0,0,0,36,0,0,0,0,0,197,164,0,0,0,0,0,0,129,0,0,0,0,172,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120015-1030,232,13,9964,1631,0,146,0,1008,303,0,648,47,1039,0,58,981,18,311,400,12,2866,317,0,596,0,268,0,137,5,310,193,360,0,0,0,0,0,1535,0,342,0,0,0,0,0,0,0,126,0,0,11,0,0,0,0,0,0,46,0,0,0,34,0,0,0,0,0,0,0,470,0,11,149,1278,0,0,0,0,0,2,692,158,0,50,193,0,33,0,13,0,0,0,40,0,0,28,0,2,4,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,134,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120016-1030,36,0,40704,0,0,26,0,0,0,0,0,0,0,19635,0,138,63,0,0,0,0,9,8542,0,0,1815,0,0,0,4,0,1124,0,0,0,0,0,0,0,14072,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,42,0,0,0,0,98,0,186,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,30,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,68,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120017-1030,3338,0,15594,3601,0,9099,0,2179,49,3,11,16,50,0,208,50,0,0,484,56,379,0,127,39,0,280,0,66,2,6692,254,148,0,0,0,28,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,279,0,0,0,0,0,0,146,415,0,2,4,1030,0,0,0,0,0,701,42,82,0,0,1077,0,14,0,0,0,0,0,115,0,0,3,0,0,0,0,5,0,0,0,107,0,0,0,0,0,0,0,5,0,0,0,0,0,0,45,0,0,0,0,0,0,60,0,94,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
120019-1030,4022,54078,18,0,0,0,4403,0,0,0,0,2,0,3325,0,0,0,0,0,0,0,0,245,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1099,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,56,0,0,0,0,0,0,26,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
120020-1030,3429,0,37365,2856,0,0,139,2123,582,0,12,1930,2513,0,541,97,0,54,1109,0,336,358,171,237,0,507,0,0,57,0,259,111,0,0,0,0,0,0,0,600,3,0,0,0,0,76,0,10,0,0,0,0,0,0,0,0,0,0,0,89,0,288,0,0,0,0,0,0,433,465,0,0,99,1150,0,0,0,0,0,1,146,407,0,0,0,0,0,290,2,0,0,0,19,0,0,165,0,0,0,0,5,0,0,0,229,0,0,0,0,0,0,0,159,0,0,0,0,0,0,375,0,0,0,0,0,0,261,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
